mfe_0,mfe_1,mfe_2,mfe_3,mfe_4,mfe_5,mfe_6,mfe_7,mfe_8,mfe_9,mfe_10,mfe_11,mfe_12,rms_x,var_x,rms_y,var_y,rms_z,var_z
-2.1874204,-3.394507,-6.2614474,-9.464581,-12.011105,-16.118063,-17.964489,-19.944286,-22.53455,-23.872581,-25.415321,-28.61434,-31.14156,0.05864841200295836,9.154724121093749e-06,0.04902164775119445,1.9317611694335936e-05,0.7934983799322328,2.2225585937500005e-05
-2.8462076,-4.79483,-7.2558293,-11.191124,-13.783414,-16.966923,-19.672112,-21.212685,-22.8455,-24.343004,-26.450697,-29.0452,-31.505894,0.05854737748316529,1.1940856933593747e-05,0.04820587892254753,2.2431015014648432e-05,0.7920112657612728,2.4032577514648438e-05
-2.345365,-5.810831,-7.578024,-11.095549,-14.336484,-17.51298,-19.765718,-21.415436,-23.066555,-24.395094,-26.476692,-29.408451,-32.72019,0.0577131748119526,1.0169921874999998e-05,0.04837145825414831,2.1149765014648435e-05,0.7930543846155872,3.0497909545898446e-05
-2.8321867,-3.647328,-6.9751596,-10.68309,-13.062862,-16.0027,-18.458355,-20.689022,-22.27663,-23.597755,-25.27482,-28.210667,-31.016356,0.05846378816299186,1.2653793334960937e-05,0.048680558264359367,2.0955673217773437e-05,0.7924107777524497,2.574754333496094e-05
-21.030651,-21.250114,-21.45254,-28.729342,-29.559082,-30.849964,-35.028095,-38.744484,-40.446117,-42.27851,-43.19419,-44.35962,-47.195923,0.05832529648412375,1.0142807006835938e-05,0.048900259217743415,2.98828125e-05,0.793361154063121,3.381309509277344e-05
-3.6396627,-8.489637,-10.691389,-11.569433,-14.287041,-15.561745,-18.00395,-19.841888,-19.736364,-20.85029,-23.099766,-25.188093,-26.556068,0.057815403221022126,6.65594482421875e-06,0.048254600503232464,1.061058044433594e-05,0.7922297395358736,1.7412353515624996e-05
-3.93034,-11.611521,-12.5958805,-13.994119,-16.560577,-17.259464,-19.00172,-20.357468,-20.550251,-21.374268,-23.304848,-25.127586,-26.430897,0.05837079979368698,7.258163452148437e-06,0.04834937169358111,1.0729965209960934e-05,0.7924980803746221,1.553147888183594e-05
-11.646407,-20.755207,-21.12621,-21.206572,-22.811028,-23.281296,-25.531477,-27.566658,-27.484894,-28.87703,-30.773579,-32.472195,-33.81517,0.05882402666667125,1.0539306640625e-05,0.049368107954506545,2.8164291381835937e-05,0.7932731193109276,1.808738708496094e-05
-4.950444,-7.118916,-10.880176,-15.015187,-18.300312,-20.632175,-21.573818,-24.581741,-26.175907,-27.309755,-29.139141,-32.096992,-34.489937,0.05804745331138568,1.0942138671875003e-05,0.04870844708449257,1.533445739746094e-05,0.7926159352119746,2.278387451171875e-05
-2.47336,-2.8456526,-5.527805,-10.65415,-13.576468,-16.106403,-19.157204,-20.499092,-22.405397,-23.952965,-25.633486,-28.323185,-30.930813,0.058559104340588024,1.240087890625e-05,0.048940339806253515,2.0498275756835937e-05,0.7924895315351324,2.674668884277344e-05
-4.120763,-4.4931736,-7.582156,-11.530929,-14.047499,-16.889133,-19.27361,-21.55133,-23.201242,-24.679386,-26.607323,-29.113579,-31.467712,0.058817152238619455,1.3859115600585937e-05,0.048672094451752454,1.6343856811523436e-05,0.7918442226531799,2.5493408203125003e-05
-4.1105704,-4.4343667,-6.834814,-12.361036,-14.697931,-17.811409,-19.490757,-20.943544,-22.104622,-24.127205,-25.875715,-29.281733,-32.234715,0.058797043166780506,1.3786560058593751e-05,0.04855108909131828,1.4799499511718753e-05,0.7941142242291388,3.2517333984374994e-05
-6.2138352,-6.747991,-9.244989,-13.535623,-16.344175,-19.647064,-21.650032,-23.337708,-25.212765,-26.968143,-28.769543,-31.336063,-34.400738,0.05897182710075687,1.2790512084960939e-05,0.048443642503670566,1.8347030639648437e-05,0.7922197721329596,2.018699645996094e-05
-3.9976833,-4.4009237,-5.9086647,-10.177668,-13.045948,-16.64748,-18.548397,-21.262024,-22.61598,-23.868292,-25.57021,-28.811996,-31.688984,0.05900286858260844,1.1852401733398434e-05,0.04869560140998042,1.7116683959960933e-05,0.7926512314577233,2.300682067871094e-05
-12.35368,-11.983959,-13.154707,-19.551205,-21.286173,-22.97649,-24.305634,-27.517601,-29.959515,-30.699038,-31.994421,-34.702095,-37.68686,0.058480750413664434,1.3725570678710937e-05,0.04894688682124929,3.5583969116210934e-05,0.7928408725399579,2.021337890625e-05
-6.5585995,-9.610285,-11.296214,-14.377366,-15.908703,-18.404713,-19.725744,-21.621479,-21.79914,-23.161682,-24.559362,-27.45787,-29.44789,0.05823457623388896,9.116455078125001e-06,0.048241792128946664,1.426171875e-05,0.7926414522353457,1.988877868652343e-05
-1.5215387,-7.21628,-8.26049,-9.54162,-10.840387,-11.4803,-13.862264,-14.905704,-14.800768,-16.10846,-17.89531,-20.083805,-21.909723,0.0587470650447083,1.0203720092773438e-05,0.04829174137630833,1.0809997558593753e-05,0.7930173745867642,1.5165710449218748e-05
-1.9103177,-11.512247,-11.724646,-10.951763,-12.013742,-13.361946,-15.104671,-16.117908,-15.924304,-16.8834,-19.091282,-20.841038,-22.21191,0.058331574913042916,9.055038452148438e-06,0.04856868575870799,1.4239257812499999e-05,0.7924335285793989,1.8469238281250006e-05
-14.096566,-14.9163065,-16.575045,-22.329248,-24.510933,-29.225332,-32.07846,-33.9896,-36.38866,-37.400475,-39.12694,-40.101765,-42.53074,0.058155916257102556,9.041992187500002e-06,0.04862426192402564,3.1730712890625e-05,0.7927117232769446,2.6017761230468754e-05
-2.1475003,-3.5419922,-6.20789,-10.644226,-13.500105,-16.866327,-19.461876,-21.344215,-22.87776,-23.80209,-25.60976,-28.138756,-30.84868,0.058307896472224285,9.478210449218749e-06,0.04846112075271655,2.6445068359375003e-05,0.7930924510965466,2.27236328125e-05
-2.0319543,-2.7997203,-5.3511963,-9.712128,-11.924168,-15.744526,-17.908018,-20.162836,-21.352402,-22.780327,-24.405338,-27.507374,-30.044518,0.05822265297404385,1.0907577514648436e-05,0.0489139870078079,1.6015624999999998e-05,0.7921329589366858,3.117430114746094e-05
-2.0289516,-4.0322437,-7.292906,-10.684542,-12.8083725,-16.644585,-18.25977,-20.925905,-22.810198,-24.369825,-26.422543,-29.196857,-31.984203,0.058289444170945844,9.600814819335937e-06,0.04863038083780228,1.380052185058594e-05,0.7930565972737962,2.1616195678710934e-05
-3.6448088,-3.82541,-7.5966816,-10.848564,-12.898572,-16.397045,-18.984161,-21.028584,-22.687279,-23.797348,-25.617815,-28.636576,-31.845497,0.058480359032568575,1.2311767578124997e-05,0.048197331752763424,1.9357772827148435e-05,0.792935103581126,3.9562606811523445e-05
-8.304941,-9.832789,-12.705593,-19.104136,-21.790611,-23.500406,-22.758121,-21.16608,-23.665037,-25.576927,-27.659525,-28.790577,-32.91036,0.058658167714721855,3.8154769897460936e-05,0.049538119348181635,5.264244079589844e-05,0.794852931976526,0.00010773887634277344
-3.4980211,-6.654769,-11.774252,-18.593037,-21.470676,-23.180382,-21.650364,-14.903516,-15.58079,-18.570034,-20.670624,-21.977829,-25.92134,0.059751070531727714,4.201605224609375e-05,0.049339200332525916,3.4887695312500007e-05,0.7951351065362945,0.00015272674560546878
-3.0541325,-9.734364,-12.204073,-18.6438,-20.779472,-21.46557,-21.422243,-16.221628,-16.16003,-18.443935,-21.53275,-23.79552,-26.358444,0.05845047587387816,1.3832260131835935e-05,0.04845954639406719,2.9303222656250002e-05,0.7951333410373992,0.0001499191284179688
-0.56166935,-10.528133,-11.221119,-19.269669,-24.514107,-26.959301,-27.4196,-26.090961,-24.734879,-26.383564,-29.042866,-30.610462,-31.760342,0.058711600233285456,1.473992919921875e-05,0.04890337950841179,2.7909606933593756e-05,0.7938422778699741,0.00017750511169433597
-0.83624095,-13.536819,-14.617268,-22.683224,-28.32573,-32.751053,-32.26263,-34.037956,-33.679764,-33.940125,-36.192146,-38.270397,-37.06358,0.05802155508509047,1.0199569702148436e-05,0.04866739169760834,3.1774520874023435e-05,0.7942693786274246,0.0002355342864990234
-0.961988,-14.235794,-15.876324,-23.110231,-29.311203,-32.962063,-33.39704,-35.446625,-35.3267,-36.247402,-38.41777,-39.260063,-38.094215,0.05825867734791209,1.1015319824218753e-05,0.04792954423878345,2.9844665527343756e-05,0.7937264410412492,0.00025402207946777347
-0.87837034,-13.820105,-15.534456,-23.773197,-29.314548,-33.402092,-32.57188,-35.303894,-36.231606,-36.549374,-38.7019,-40.486904,-38.825478,0.05862577249957458,1.1073974609375003e-05,0.048720349807360404,3.542112731933593e-05,0.7941142914811257,0.00027455137634277356
-0.7282822,-13.984714,-15.301983,-24.002144,-29.052982,-33.08255,-33.374763,-35.575134,-36.276516,-36.986046,-38.519936,-40.400677,-38.30121,0.05876316653492167,1.2095809936523438e-05,0.04851634837423683,3.669236755371094e-05,0.794722458478897,0.00026042710876464847
-0.8112576,-14.090084,-15.067196,-23.385517,-28.810867,-33.236805,-33.186417,-35.474167,-35.946674,-36.71206,-38.0763,-39.60064,-38.58214,0.05829559558700597,1.2591308593749999e-05,0.04895140686818919,3.0329833984375e-05,0.7946132501318841,0.00022962255859374997
-1.2387037,-14.181732,-15.454086,-23.915369,-29.167208,-33.334084,-33.420135,-35.755478,-36.81453,-37.31766,-38.860435,-40.2601,-38.78119,0.05810525538301162,1.2220703125e-05,0.04799714779327062,4.1163192749023426e-05,0.7942242408636182,0.0002568908691406249
-0.76633817,-14.2043,-14.710268,-22.352564,-28.25994,-33.365875,-33.55349,-35.925793,-36.53726,-37.015198,-38.373978,-40.042366,-38.326885,0.05864515973839774,1.1975570678710937e-05,0.0488234372749784,3.147802734375e-05,0.793508388962897,0.00027985154724121086
-0.9957986,-14.090629,-14.66205,-22.173733,-28.3511,-33.142982,-33.40542,-35.76667,-36.460342,-37.294205,-39.13681,-40.390617,-38.59404,0.05834465280333912,1.4220809936523436e-05,0.048271040840125484,3.321287536621094e-05,0.7931546310769597,0.0002700498046875001
-0.7214956,-13.483419,-13.929923,-21.642231,-28.163092,-32.248352,-33.067455,-35.53709,-35.988716,-36.772583,-38.47958,-40.19512,-38.47858,0.05843637720345147,1.4918075561523435e-05,0.04871972342075961,3.082456970214844e-05,0.7948147578320235,0.000251943603515625
-0.75628084,-13.893019,-14.129627,-22.257011,-28.30922,-32.679157,-32.666462,-35.41346,-35.895393,-36.420105,-38.46997,-40.117653,-38.11841,0.05831627005832613,1.5002197265625e-05,0.04904452049143079,3.4892333984375e-05,0.7951692739249524,0.00025054124450683596
-1.1450999,-14.394739,-15.02313,-23.53314,-29.24527,-33.123634,-32.900314,-35.425423,-36.326427,-37.33217,-38.758873,-40.00884,-38.132294,0.0586621996016973,1.2602233886718748e-05,0.04890213141603594,5.278930664062499e-05,0.7940681168478785,0.00028805198669433593
-1.1883888,-14.048447,-14.055411,-22.926855,-28.641956,-33.188255,-33.19036,-35.685837,-36.6288,-37.168396,-38.69081,-39.562523,-37.703762,0.05762029917445002,1.295037841796875e-05,0.048881221131400504,4.545233154296874e-05,0.7950574208761493,0.00027761688232421874
-0.9551333,-13.78377,-13.816567,-21.683937,-28.228027,-32.651318,-32.427624,-34.75383,-35.857635,-36.55551,-38.255318,-39.73684,-37.360886,0.05762506566902441,1.2601074218750003e-05,0.04837887076729623,3.726507568359376e-05,0.7959549874465363,0.0003138458862304687
-1.0496557,-13.74385,-13.517773,-21.61782,-27.94322,-32.207794,-32.099808,-34.071674,-34.931877,-35.662327,-37.198135,-39.218098,-37.117424,0.058511139681233997,8.612060546874999e-06,0.049021336483862435,3.604087829589844e-05,0.7944267691874202,0.0003056491699218751
-0.856087,-13.185213,-12.507593,-21.124218,-27.800001,-32.066532,-32.53067,-34.618355,-35.335915,-36.362022,-37.739746,-39.375076,-37.464813,0.058855275731622504,1.2839950561523442e-05,0.048958108238622615,4.047654724121094e-05,0.7949136113667528,0.00029113157653808586
-0.9410902,-12.66132,-12.187649,-20.564539,-26.692944,-30.81768,-31.54856,-33.243553,-33.58997,-35.14382,-36.965324,-39.151615,-37.828293,0.05875641483429437,1.0385726928710936e-05,0.048868576993634796,3.778196716308594e-05,0.7960276400113939,0.00031759912109375
-1.5168533,-13.058054,-11.805302,-20.088951,-26.77113,-31.375652,-32.5643,-34.843678,-35.356133,-36.638004,-38.427055,-39.83563,-38.370155,0.05867013250574936,1.3075546264648436e-05,0.0479120313088542,3.9312744140624994e-05,0.794222751917298,0.0002855434417724609
-1.3584682,-13.341999,-12.625185,-21.46389,-27.60432,-31.950768,-32.433784,-34.66398,-35.303905,-36.430885,-37.851353,-39.683136,-38.388504,0.058450606401233125,1.2480224609375003e-05,0.0489266194102358,3.6635726928710935e-05,0.7949853130399447,0.00029957543945312504
-1.5638794,-13.195229,-12.377075,-21.186,-27.704575,-30.762249,-32.45821,-33.934032,-35.290527,-36.209496,-38.188847,-39.42923,-38.244293,0.05877472053049253,1.116204833984375e-05,0.048637753890528546,4.9615478515625004e-05,0.7950656062472484,0.00034652159118652337
-1.260658,-12.988414,-12.285757,-21.048315,-24.618996,-27.507906,-30.784142,-30.91688,-34.438263,-34.711365,-35.849785,-38.27523,-37.337955,0.05829467945979558,1.5665878295898436e-05,0.04905245343993063,3.757200622558594e-05,0.7944936557754144,0.000306437973022461
-1.6959821,-12.176404,-12.16758,-20.910145,-24.96616,-26.210556,-31.249172,-31.52785,-33.747665,-35.066555,-36.80152,-38.212887,-37.42089,0.05804824190853566,1.4654785156249997e-05,0.04872974464016113,4.6148544311523445e-05,0.7931482632398994,0.00025994848632812493
-1.2353432,-11.276432,-10.648136,-19.729813,-24.5278,-24.737427,-31.930105,-33.525616,-34.83177,-35.777126,-37.477158,-39.328888,-37.581253,0.058905421081700965,1.1857360839843752e-05,0.04911540489547933,3.195037841796876e-05,0.7933476138499235,0.00024782945251464845
-1.5901567,-12.4206295,-11.368504,-20.656841,-25.117058,-24.807926,-31.369537,-33.22704,-34.943817,-36.258667,-37.59733,-39.501205,-38.43226,0.058121797206787014,1.142401123046875e-05,0.048115582225820436,4.510789489746095e-05,0.7931366336290944,0.0002848661956787109
-0.8251667,-10.636154,-9.61728,-20.202576,-25.00185,-19.776716,-28.817425,-32.30753,-33.30912,-35.2743,-37.145493,-39.417503,-37.26456,0.05782938942484176,1.2784179687500002e-05,0.04855988822207713,3.5274597167968756e-05,0.7935078505360263,0.000241809066772461
-1.2751918,-11.720545,-10.876316,-20.732073,-25.519821,-24.372536,-30.019299,-33.692444,-34.993366,-37.095367,-38.15604,-40.338688,-38.677505,0.05782463977271065,8.626464843750001e-06,0.04830974836520446,3.2830810546874996e-05,0.793322167625176,0.000281814193725586
-1.1036093,-12.286779,-12.204883,-22.32223,-25.654335,-24.418182,-29.71149,-31.020088,-31.6873,-33.140747,-34.865356,-36.109657,-36.344734,0.05813216626690263,1.2176132202148437e-05,0.04891164731599277,3.9720321655273433e-05,0.7946235715629121,0.0002646459808349609
-3.7963643,-8.820332,-13.78083,-21.135931,-24.217213,-23.401608,-25.554428,-20.56179,-20.333221,-23.128683,-24.790026,-26.060078,-29.355831,0.058458829037048056,3.301316833496093e-05,0.049742991811661266,4.033050537109376e-05,0.7931841898686692,0.00016205076599121093
-1.4743613,-14.072659,-16.433235,-24.499447,-27.698055,-21.440786,-25.54583,-24.215126,-24.685728,-26.852314,-28.64744,-29.287876,-31.555882,0.05881974645679959,1.691526794433594e-05,0.04879655229240074,4.5495849609375e-05,0.7941039346080342,0.00012163633728027342
-0.6896727,-15.249639,-17.892832,-23.617474,-28.372326,-21.58257,-25.403187,-27.070103,-27.440891,-29.224602,-30.590788,-32.69036,-34.7296,0.05843716055215583,1.1364364624023439e-05,0.047461339375870576,1.890867614746094e-05,0.7922897146520074,0.00013720068359375
-0.45204633,-14.3282,-18.313126,-23.237284,-29.472122,-31.082352,-31.920643,-27.382713,-27.751686,-29.914207,-31.631927,-33.215595,-35.483814,0.05823837544114222,1.1830307006835932e-05,0.04872316844740998,1.6768783569335938e-05,0.7928101846543103,0.00015116539001464846
-0.8720619,-13.94385,-14.426751,-20.727913,-28.117134,-30.630611,-31.657782,-29.503948,-30.33302,-32.598755,-34.245163,-35.18101,-37.26529,0.0583562896607448,1.1483825683593749e-05,0.04834100771957231,2.4595642089843745e-05,0.7935244839117334,0.00011944383239746096
-0.66682065,-11.3242855,-13.152296,-17.6876,-24.91024,-22.966433,-29.202286,-28.990032,-30.089727,-31.38388,-33.466293,-35.536354,-38.089973,0.05855245940974373,1.025254821777344e-05,0.04913590497999528,2.022283935546875e-05,0.793347508066098,0.000105126953125
-1.1069427,-12.687595,-12.87121,-17.671192,-23.616417,-21.43449,-28.092403,-27.805325,-28.135199,-30.319843,-31.724907,-33.859432,-35.69943,0.05780708906266114,8.852523803710939e-06,0.048556117361287496,2.0578369140625004e-05,0.7935142827902895,0.00010945306396484375
-0.42664957,-12.220193,-11.764046,-17.20409,-22.463428,-20.838234,-27.985107,-26.377827,-27.078133,-29.3491,-30.837395,-32.270073,-34.30927,0.05815762168418631,1.0601425170898438e-05,0.04842363712911805,1.8293701171874996e-05,0.7935541731400622,9.217491149902346e-05
-1.1431127,-10.643326,-11.662439,-17.047203,-23.087835,-21.727474,-28.492489,-25.300917,-25.421574,-26.733768,-28.635168,-30.326805,-33.082893,0.057766821058756336,1.096044921875e-05,0.04845734220602565,2.1559082031249996e-05,0.7929571369993236,0.00012406114196777344
-9.752973,-18.552038,-16.397655,-19.585648,-16.70768,-6.363447,-13.702914,-18.95511,-20.495968,-23.275177,-24.237144,-26.48158,-28.039436,0.05837968710271525,1.0117660522460939e-05,0.04892973801989249,1.1840438842773439e-05,0.7923284533902325,1.9090438842773442e-05
-10.223792,-19.448462,-14.891445,-18.41985,-15.957025,-4.3262033,-11.049889,-17.745577,-18.82947,-22.464087,-24.770739,-26.045078,-26.834654,0.058509574954259624,7.515808105468751e-06,0.04824843393264827,1.1143737792968751e-05,0.7931605948659117,1.928533935546875e-05
-5.725011,-15.836099,-7.7798038,-14.367088,-12.994627,-6.438052,-12.586889,-17.603584,-17.870619,-18.757326,-21.746483,-23.64032,-24.163849,0.05819316189894544,1.0652526855468751e-05,0.04887685068826678,1.4668640136718751e-05,0.7921663697564085,1.6032958984375002e-05
-8.790235,-17.37439,-12.037741,-17.430538,-13.138434,-4.8246684,-15.311735,-17.29982,-18.96201,-20.149326,-23.586597,-25.369247,-26.397472,0.058276746642368,7.66595458984375e-06,0.04869246780456334,1.0742660522460935e-05,0.7927604406193194,1.65537109375e-05
-7.906631,-19.417156,-17.63693,-22.311497,-22.125751,-19.429718,-24.676723,-28.908703,-29.379496,-30.553247,-32.69818,-34.068764,-35.96027,0.05899433380332757,1.5445541381835936e-05,0.048417176936093015,1.7291244506835932e-05,0.7916923995269564,6.960687255859374e-05
-17.681307,-15.832863,-18.050947,-24.08342,-25.600441,-21.979881,-26.01698,-35.377457,-38.290665,-39.10083,-41.200375,-43.129326,-44.83831,0.05873082923588237,4.075750732421875e-05,0.04835063405454537,3.115806579589844e-05,0.7922226612481602,2.476463317871094e-05
-8.728824,-9.626159,-12.894153,-13.48914,-14.890292,-6.2678523,-12.259115,-22.119781,-22.944199,-24.063622,-27.782211,-30.64477,-30.594364,0.05864607039065469,1.6197448730468752e-05,0.04814142120406163,2.3336120605468746e-05,0.793283679380636,2.2446762084960938e-05
-9.195585,-13.026008,-18.281307,-19.91796,-20.961273,-14.551355,-20.153374,-29.020645,-29.95728,-31.284224,-33.31169,-35.218292,-36.967575,0.05871770742322168,6.425657653808595e-05,0.04829964000496665,5.652166748046876e-05,0.791785071369222,4.935118103027343e-05
-1.5825846,-6.7180414,-10.58684,-14.415199,-14.82753,-14.731607,-18.875696,-21.360119,-20.839619,-24.120132,-26.058533,-27.733269,-28.980572,0.06069261693155107,0.00010231933593750001,0.04986921371510183,0.00014226049804687502,0.7926843798139185,0.00011271238708496094
-1.5256861,-4.798253,-9.503195,-12.597402,-12.686604,-13.880859,-18.29323,-19.792797,-18.471281,-20.432789,-23.048603,-24.948463,-26.56788,0.05989938565099969,0.0002632427825927734,0.04867444565843817,0.00010106103515624997,0.7936562406177402,0.00021078240966796873
-9.554975,-11.734181,-13.735271,-18.78272,-21.730774,-16.94762,-20.369194,-28.702467,-29.938679,-33.47009,-35.658882,-38.031807,-39.741356,0.05864607039065469,1.7111572265625003e-05,0.04867522936876171,3.0270980834960943e-05,0.7926658423151853,3.3784652709960937e-05
-1.2748871,-9.285993,-8.950374,-13.678541,-15.635998,-13.5495205,-16.887918,-21.629005,-21.899672,-23.958672,-25.752934,-27.699001,-28.978859,0.05771185284657195,1.2717956542968748e-05,0.04776275240789757,2.4288269042968756e-05,0.792824138214612,6.181016540527344e-05
-7.4585037,-11.932488,-12.389225,-17.894478,-19.80324,-19.84293,-21.221737,-24.885515,-25.291462,-27.4657,-29.241932,-30.196953,-32.401436,0.05857512724891481,1.8386459350585936e-05,0.047746456633908974,3.0889892578125e-05,0.7932332148274357,6.012933349609376e-05
-2.0248327,-8.233994,-8.049403,-11.793566,-11.433451,-13.17218,-16.023712,-18.559391,-17.544762,-18.391413,-20.765015,-23.162378,-24.891685,0.05930955994919527,5.273802185058594e-05,0.04858627605304943,2.2752624511718748e-05,0.7933300439248157,8.981195068359375e-05
-12.679911,-18.094059,-19.46322,-22.870003,-21.775337,-15.086987,-19.289932,-24.665272,-25.585573,-26.913914,-29.435993,-31.930088,-32.61979,0.0588052173609382,1.6123031616210936e-05,0.048143005965950024,1.5998474121093746e-05,0.7927220213448091,2.9958740234374997e-05
-1.9019201,-10.572008,-8.056918,-14.775048,-15.14109,-19.191494,-20.566034,-21.22099,-20.508928,-22.574299,-24.962345,-26.665411,-28.127617,0.05870003381367478,1.3839584350585939e-05,0.04766937575389073,1.7603515625e-05,0.7911892556350989,5.222631835937498e-05
-1.141243,-7.556508,-6.8416033,-10.918123,-13.708761,-16.595022,-19.19313,-18.643864,-17.420925,-19.095165,-21.471968,-23.520199,-24.882305,0.05869613450692207,2.7098251342773438e-05,0.04749701239576483,2.6724716186523437e-05,0.7935280412936495,5.070152282714845e-05
-4.1526136,-7.6468163,-9.907511,-14.783134,-16.364662,-19.694696,-21.332787,-22.484383,-22.46845,-24.077484,-27.195,-28.821136,-30.045496,0.058065588336192075,2.2096923828125005e-05,0.04873725920248607,2.5722030639648437e-05,0.7923969517086423,5.3359603881835943e-05
-6.3048506,-6.419303,-10.658556,-16.914635,-19.967487,-22.041504,-23.546944,-25.064617,-28.009386,-31.266724,-33.388847,-35.538273,-37.970688,0.05835916582961176,3.725946044921875e-05,0.04880655773689638,2.4522399902343743e-05,0.7921590115994409,2.9129882812499995e-05
-5.0811453,-3.3226933,-7.1901855,-12.33164,-15.979254,-18.318817,-19.932045,-22.844658,-25.399036,-27.634636,-29.707998,-31.922035,-33.55835,0.0584658760901792,2.0188461303710936e-05,0.04846222277333978,1.4111923217773437e-05,0.7933853873905196,2.268052673339844e-05
-2.5152183,-9.678419,-9.409782,-12.617992,-13.145233,-15.886838,-19.170137,-18.985317,-18.103327,-19.244299,-21.648909,-23.941597,-25.673096,0.05838413024991519,2.0648178100585938e-05,0.04834826710069995,1.4766784667968748e-05,0.7921064430917728,6.961328125e-05
-10.506364,-18.43034,-19.696335,-21.328667,-22.145403,-23.804514,-25.204994,-25.525505,-25.876732,-27.128876,-28.610512,-30.2526,-32.27928,0.05840085436052338,1.1678695678710938e-05,0.04784063969723466,1.0156250000000003e-05,0.7918304541627889,2.2246932983398445e-05
-13.485675,-18.216583,-21.985386,-22.304165,-23.895817,-25.754374,-26.006052,-28.338371,-28.721601,-29.909473,-31.536098,-33.965126,-35.12006,0.05870510252524903,9.398437500000002e-06,0.048725986924410394,2.1592880249023434e-05,0.7920231912473478,1.8172836303710943e-05
-6.0648518,-7.4045305,-14.551842,-19.724403,-22.68386,-25.264568,-26.930256,-28.499184,-29.417328,-30.827753,-33.02155,-35.452972,-37.02472,0.05837511292146466,1.7321228027343748e-05,0.048266299009942615,1.6251083374023435e-05,0.7920152634199888,2.4177490234375002e-05
-4.6582766,-4.702314,-8.201945,-14.266827,-17.242155,-19.458115,-21.739601,-24.629353,-26.692139,-27.590033,-30.196339,-33.204823,-35.154823,0.05851909306311648,1.729966735839844e-05,0.04864559633686023,2.852044677734375e-05,0.7908454195739727,2.1176010131835944e-05
-18.827045,-23.04285,-24.592758,-29.324028,-29.808018,-32.37834,-32.912918,-35.43221,-37.611446,-39.32544,-40.356064,-39.93242,-42.97408,0.05810643709802351,1.643492126464844e-05,0.04779005932731003,2.7268661499023432e-05,0.7918432206157707,2.3906494140625002e-05
-8.676985,-16.545322,-16.18481,-18.162106,-13.238032,-11.268719,-21.276108,-20.504194,-22.527212,-22.968475,-26.391895,-27.82638,-29.117867,0.058289182394160304,7.751083374023438e-06,0.0483026411451958,9.98045349121094e-06,0.7925914184598587,1.4880355834960936e-05
-15.195799,-24.446468,-23.80196,-25.189573,-23.032616,-24.076447,-25.618462,-27.879543,-29.22955,-30.060379,-32.630978,-34.16362,-35.683987,0.05856822360637422,7.98681640625e-06,0.04888637150920425,1.2933944702148436e-05,0.7926785471897198,2.915586853027344e-05
-1.6993804,-11.677867,-11.213519,-14.044084,-15.51144,-17.498253,-21.09237,-22.846973,-22.78165,-23.896107,-26.033997,-28.083023,-29.321884,0.05802615713718577,1.2996276855468754e-05,0.048072750908210074,1.485765075683594e-05,0.7923480868423021,5.639306640625e-05
-1.5659304,-12.0715885,-10.103369,-14.297096,-15.138711,-17.421616,-20.193493,-20.11919,-19.987358,-21.49818,-23.984207,-26.096216,-27.59613,0.0587790040190931,1.1207138061523439e-05,0.0476488851891167,1.8617187499999998e-05,0.7931496002975406,7.000389099121093e-05
-3.8989744,-8.329161,-11.134971,-14.876946,-16.347725,-19.71183,-22.102682,-22.421093,-22.396358,-23.782043,-25.930698,-28.650318,-29.940575,0.05853643029665372,2.5254821777343743e-05,0.04800048573566079,2.8458496093750004e-05,0.7918141224379542,5.2056640625e-05
-5.8587265,-3.2141147,-7.851516,-14.492027,-16.08514,-19.073715,-20.990356,-23.809696,-26.165451,-28.135035,-30.087795,-32.760468,-33.87714,0.05845086745506862,1.7067321777343755e-05,0.04847009362056089,2.8444076538085935e-05,0.7925565719870126,2.156248474121094e-05
-23.481403,-19.903896,-21.028936,-31.371758,-32.375298,-33.90895,-35.271515,-38.52581,-42.20376,-43.738094,-44.08925,-46.554565,-49.597145,0.05859140620312313,1.344451904296875e-05,0.048383916934956285,2.4235778808593754e-05,0.7927830659291503,2.1459945678710937e-05
-2.8992615,-9.278013,-9.721228,-11.589264,-12.285023,-13.752684,-15.425269,-17.032421,-17.148144,-18.412306,-19.80782,-21.422417,-22.234741,0.05912054852428637,7.783142089843748e-06,0.048624575733206915,9.067138671875001e-06,0.7916305769340356,1.5014266967773436e-05
-2.6814153,-13.250227,-12.697156,-11.927474,-13.093137,-14.658641,-16.41441,-17.43274,-17.75957,-18.400665,-20.060823,-21.834463,-22.821396,0.05839588989008291,1.0187850952148434e-05,0.048541345336025145,1.082757568359375e-05,0.7915654531996825,1.7043395996093748e-05
-1.9851857,-8.199363,-8.750473,-12.849905,-14.171692,-16.51239,-19.053417,-19.330307,-17.86353,-19.498528,-22.053062,-24.231083,-25.516302,0.058321110489349716,1.6930404663085937e-05,0.048416704205199154,2.9665283203124998e-05,0.7926731476429238,6.394354248046874e-05
-1.3538098,-6.8287907,-8.014319,-12.142765,-13.382219,-16.178127,-19.038944,-19.417051,-18.56142,-19.83627,-21.692787,-24.189499,-25.785507,0.05842345043342506,1.6595458984375e-05,0.04820271348082038,1.537474060058594e-05,0.7918599467664523,6.276800537109374e-05
