X,Y,Z
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
0.99609375,-0.01953125,-0.01953125
